gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV,AvgMonthlySpend,ServiceCount,ContractRiskScore,ElectronicCheckFlag,TenureGroup,HighSpendFlag,Cluster,RiskSegment
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,69.15,1,69.15,69.15,1,3,1,3,1,2,High Risk
0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3784.0,0,3862.8,52.55555555555556,4,1,0,1,0,0,Low Risk
0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1798.65,0,1863.55,38.26914893617022,3,2,0,2,0,1,Medium Risk
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,54.65,54.65,0,54.65,54.65,2,3,1,3,0,1,Medium Risk
0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3886.45,0,3772.8,107.95694444444445,6,2,0,2,1,0,Low Risk
1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,1224.05,0,1259.9,28.46627906976744,1,3,0,2,0,1,Medium Risk
0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,2310.2,0,2263.95,85.56296296296296,7,3,1,2,1,2,High Risk
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4,1,715.9499999999999,80.37777777777778,2,3,1,3,1,2,High Risk
0,0,0,0,38,1,2,1,0,0,2,2,2,2,0,1,2,103.65,3988.5,0,3938.7,104.96052631578948,6,3,1,2,1,2,High Risk
0,1,0,0,35,1,2,1,2,0,0,0,2,2,0,1,2,99.05,3554.6,0,3466.75,101.56,5,3,1,2,1,2,High Risk
0,0,1,1,0,1,2,0,0,2,2,2,2,0,2,0,3,73.35,1397.475,0,0.0,0.0,6,1,0,3,1,1,Medium Risk
0,0,1,0,59,1,0,1,0,2,0,2,2,2,2,1,3,100.05,6034.85,0,5902.95,102.285593220339,5,1,0,1,1,0,Low Risk
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,20.35,531.6,0,549.45,19.68888888888889,1,1,0,2,0,1,Medium Risk
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,43.95,85.1,0,87.9,42.55,1,3,1,3,0,1,Medium Risk
1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,0,3,23.5,173.0,0,164.5,24.714285714285715,2,3,0,3,0,1,Medium Risk
0,0,0,0,36,1,2,0,0,2,0,2,0,2,1,1,3,70.7,2511.95,0,2545.2000000000003,69.77638888888889,5,2,0,2,1,2,High Risk
0,0,1,1,41,1,2,1,2,2,0,0,2,0,0,1,0,94.3,3893.6,0,3866.3,94.9658536585366,5,3,0,2,1,0,Low Risk
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,357.15,0,378.95,27.47307692307692,1,3,1,0,0,1,Medium Risk
1,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,1,20.85,467.5,0,396.15,24.605263157894736,1,1,0,0,0,1,Medium Risk
0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,37.7,2288.7,0,2262.0,38.145,3,1,0,1,0,1,Medium Risk
0,0,0,1,48,1,0,1,0,2,2,2,2,0,2,1,3,95.5,4627.85,1,4584.0,96.41354166666667,5,1,0,2,1,0,Low Risk
1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,91.05,289.1,1,273.15,96.36666666666667,4,3,1,3,1,2,High Risk
1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,6460.55,0,6379.05,93.63115942028986,5,1,0,1,1,0,Low Risk
1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1931.3,0,1898.45,44.913953488372094,3,2,1,2,0,1,Medium Risk
0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,402.6,0,396.55,36.6,2,2,0,3,0,1,Medium Risk
0,0,1,0,45,1,0,0,0,0,2,0,0,0,0,1,1,50.25,2221.55,0,2261.25,49.36777777777778,2,3,0,2,0,1,Medium Risk
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,109.75,7758.9,0,7902.0,107.7625,7,1,0,1,1,0,Low Risk
0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,172.85,1,158.4,86.425,3,3,1,3,1,2,High Risk
0,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,20.3,224.5,0,243.6,18.70833333333333,1,1,0,3,0,1,Medium Risk
0,0,1,1,67,1,2,1,0,2,2,2,2,2,1,1,1,112.35,7388.45,0,7527.45,110.27537313432836,7,2,0,1,1,0,Low Risk
1,0,1,0,37,1,2,1,0,0,2,2,2,0,2,0,3,94.3,3460.95,0,3489.1,93.5391891891892,5,1,0,2,1,0,Low Risk
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,0,0,41.15,1700.9,0,1604.85,43.61282051282051,3,2,0,2,0,1,Medium Risk
0,0,0,0,41,1,2,0,2,0,2,2,0,2,0,1,0,74.65,3090.65,0,3060.65,75.38170731707318,6,3,0,2,1,2,High Risk
0,0,0,0,25,0,1,0,0,0,2,0,2,2,0,1,2,48.25,1293.8,0,1206.25,51.752,3,3,1,2,0,1,Medium Risk
1,0,1,1,8,1,2,0,2,2,0,2,0,2,2,1,1,76.15,645.8,0,609.2,80.725,6,1,0,3,1,2,High Risk
0,0,1,1,71,1,2,0,2,2,2,2,0,0,2,0,3,71.1,5224.95,0,5048.099999999999,73.59084507042253,6,1,0,1,1,0,Low Risk
1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,96.55,500.1,0,482.75,100.02,5,3,1,3,1,2,High Risk
0,0,0,0,30,1,2,0,2,0,2,0,2,2,1,1,1,79.3,2427.1,0,2379.0,80.90333333333334,6,2,0,2,1,2,High Risk
1,0,0,0,40,1,0,1,0,2,0,2,0,2,1,1,1,89.6,3488.15,0,3584.0,87.20375,4,2,0,2,1,0,Low Risk
0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,1,3,20.5,1035.7,0,1107.0,19.17962962962963,1,1,0,1,0,1,Medium Risk
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,106.3,7565.35,0,7653.599999999999,105.07430555555555,6,1,0,1,1,0,Low Risk
1,0,1,1,28,1,0,1,0,2,2,0,2,2,1,0,0,100.35,2799.0,0,2809.8,99.96428571428572,5,2,0,2,1,2,High Risk
1,0,1,1,18,1,0,1,0,0,0,2,0,2,0,1,2,85.6,1601.5,0,1540.8,88.97222222222223,3,3,1,0,1,2,High Risk
0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,1,2,45.25,85.5,1,90.5,42.75,2,3,1,3,0,1,Medium Risk
0,0,1,1,59,1,2,1,0,2,2,0,2,2,1,1,2,106.15,6256.2,0,6262.85,106.03728813559322,6,2,1,1,1,0,Low Risk
1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,0,1124.2,56.040909090909096,2,3,1,0,0,1,Medium Risk
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,0,19.9,19.9,1,3,0,3,0,1,Medium Risk
0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1937.4,0,1850.4,26.90833333333333,2,1,0,1,0,1,Medium Risk
0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.3,1096.25,1,1040.2,78.30357142857143,2,3,1,0,1,2,High Risk
1,0,1,0,50,1,2,1,0,0,0,2,2,2,1,0,2,99.4,5059.75,0,4970.0,101.195,5,2,1,1,1,0,Low Risk
0,0,1,1,48,1,0,0,2,0,2,2,2,0,1,0,0,69.7,3023.65,0,3345.6000000000004,62.99270833333333,5,2,0,2,1,0,Low Risk
0,0,1,1,49,1,2,1,0,2,0,0,2,2,0,1,2,98.35,4889.2,0,4819.15,99.7795918367347,5,3,1,1,1,0,Low Risk
1,0,1,1,28,1,0,1,0,0,2,0,2,0,0,0,2,85.45,2289.9,0,2392.6,81.78214285714286,3,3,1,2,1,2,High Risk
1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6503.2,0,6521.200000000001,95.63529411764704,5,3,1,1,1,0,Low Risk
1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,0,2,100.75,1313.25,0,1309.75,101.01923076923076,5,3,1,0,1,2,High Risk
0,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,89.2,990.3,0,981.2,90.02727272727272,4,3,1,3,1,2,High Risk
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,228.0,1,222.3,76.0,2,3,0,3,1,2,High Risk
1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,5746.15,1,5734.2,100.80964912280702,5,3,1,1,1,0,Low Risk
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,209.1,1,225.0,69.7,2,3,0,3,1,2,High Risk
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.75,1864.2,0,1854.0,25.891666666666666,2,1,0,1,0,1,Medium Risk
1,0,1,1,70,1,2,0,0,2,2,2,2,2,2,1,2,84.1,5979.7,0,5887.0,85.42428571428572,7,1,1,1,1,0,Low Risk
0,0,1,1,49,1,2,0,0,2,0,2,2,2,2,0,0,79.3,3902.45,0,3885.7,79.64183673469387,6,1,0,1,1,0,Low Risk
0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,7142.5,0,7172.349999999999,106.6044776119403,6,2,0,1,1,0,Low Risk
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,0,20.05,902.0,0,922.3,19.608695652173918,1,1,0,2,0,1,Medium Risk
0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,4481.0,1,4492.8,70.015625,5,1,0,1,1,0,Low Risk
0,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,19.5,805.2,0,721.5,21.762162162162163,1,3,0,2,0,1,Medium Risk
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,154.85,1,141.5,77.425,1,3,1,3,1,2,High Risk
0,1,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,45.3,528.45,0,588.9,40.650000000000006,2,3,1,0,0,1,Medium Risk
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,2,115.15,8349.7,0,8290.800000000001,115.96805555555557,8,1,1,1,1,0,Low Risk
1,0,1,1,68,1,0,0,0,0,2,2,2,2,2,1,0,72.95,4953.25,0,4960.6,72.84191176470588,5,1,0,1,1,0,Low Risk
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,332.65,0,294.75,22.176666666666662,1,2,0,0,0,1,Medium Risk
0,0,0,0,24,1,0,2,1,1,1,1,1,1,2,1,0,19.55,470.2,0,469.2000000000001,19.591666666666665,1,1,0,0,0,1,Medium Risk
0,0,0,0,24,1,2,1,0,0,0,2,0,2,0,1,2,89.55,2259.35,0,2149.2,94.13958333333332,4,3,1,0,1,2,High Risk
1,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,3,50.35,1411.35,0,1359.45,52.27222222222222,2,3,0,2,0,1,Medium Risk
1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,593.75,1,603.0,49.47916666666666,2,3,0,3,0,1,Medium Risk
0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,87.25,6328.7,0,6194.75,89.13661971830986,7,1,0,1,1,0,Low Risk
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,3,20.8,1411.9,0,1393.6,21.07313432835821,1,1,0,1,0,1,Medium Risk
0,0,1,0,63,1,2,1,0,2,2,2,2,2,2,1,0,109.25,6841.4,0,6882.75,108.59365079365078,7,1,0,1,1,0,Low Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,20.35,0,20.35,20.35,1,3,0,3,0,1,Medium Risk
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,2,55.9,238.5,0,223.6,59.625,2,3,1,3,0,1,Medium Risk
0,1,0,0,40,1,0,1,2,2,0,0,0,0,0,1,1,79.2,3233.85,1,3168.0,80.84625,3,3,0,2,1,2,High Risk
0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1,1,1152.0,88.50833333333333,4,3,1,3,1,2,High Risk
1,0,1,1,52,1,0,0,2,2,2,0,2,2,2,0,2,79.2,4016.3,0,4118.400000000001,77.23653846153846,6,1,1,1,1,0,Low Risk
1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,24.0,226.55,0,240.0,22.655,2,3,1,3,0,1,Medium Risk
1,0,0,0,68,1,2,1,2,2,2,0,2,0,1,0,0,101.35,7110.75,0,6891.799999999999,104.56985294117646,6,2,0,1,1,0,Low Risk
0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,5440.9,1,5405.4,100.7574074074074,5,3,1,1,1,0,Low Risk
0,0,1,1,4,1,0,0,0,2,0,2,0,0,0,0,3,56.5,235.1,1,226.0,58.775,3,3,0,3,0,1,Medium Risk
0,0,1,0,52,0,1,0,2,0,2,0,0,0,1,0,3,35.45,1958.95,0,1843.4,37.67211538461539,2,2,0,1,0,1,Medium Risk
0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,85.0,85.0,1,85.0,85.0,3,3,1,3,1,2,High Risk
1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,79.4,5528.9,0,5558.0,78.9842857142857,7,2,0,1,1,0,Low Risk
1,0,0,0,43,0,1,0,2,0,2,0,0,0,1,1,1,35.2,1463.7,0,1513.6,34.03953488372093,2,2,0,2,0,1,Medium Risk
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1025.05,0,1021.8,19.7125,1,1,0,1,0,1,Medium Risk
0,0,0,0,12,0,1,0,2,0,2,2,0,2,2,0,3,49.85,552.1,0,598.2,46.00833333333333,4,1,0,3,0,1,Medium Risk
0,0,1,1,56,1,2,0,2,2,0,0,0,2,1,0,0,68.75,3815.4,0,3850.0,68.13214285714285,5,2,0,1,1,0,Low Risk
1,0,0,1,0,1,2,0,2,2,0,2,0,0,2,1,0,61.9,1397.475,0,0.0,0.0,5,1,0,3,0,1,Medium Risk
1,0,0,0,42,1,2,1,0,0,2,0,0,0,0,0,2,79.9,3313.4,0,3355.8,78.89047619047619,3,3,1,2,1,2,High Risk
1,1,1,0,22,1,0,1,0,0,0,0,2,2,0,1,0,89.75,1938.9,0,1974.5,88.13181818181819,3,3,0,0,1,2,High Risk
1,0,1,1,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,3014.65,1,3024.3,59.11078431372549,5,2,1,1,0,1,Medium Risk
1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,460.25,0,523.8,17.046296296296298,1,3,0,2,0,1,Medium Risk
1,1,1,0,51,1,2,1,2,0,2,0,0,2,1,1,0,93.65,4839.15,0,4776.150000000001,94.88529411764704,5,2,0,1,1,0,Low Risk
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,184.4,1,197.6,46.1,2,3,1,3,0,1,Medium Risk
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,0,19.9,19.9,1,3,0,3,0,1,Medium Risk
1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,2010.55,1,1925.0,57.44428571428571,2,3,0,2,0,1,Medium Risk
1,1,1,1,71,1,2,0,0,2,2,2,0,2,1,1,0,72.9,5139.65,0,5175.900000000001,72.38943661971831,6,2,0,1,1,0,Low Risk
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1,69.2,69.2,1,3,1,3,1,2,High Risk
0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1673.4,0,1766.4,24.25217391304348,2,1,0,1,0,1,Medium Risk
1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,309.35,0,276.5,22.09642857142857,1,2,0,0,0,1,Medium Risk
1,0,1,0,57,1,0,0,2,0,0,2,0,0,0,0,2,55.7,3171.6,0,3174.9,55.642105263157895,3,3,1,1,0,1,Medium Risk
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,1,117.5,8670.1,0,8460.0,120.41805555555555,8,1,0,1,1,0,Low Risk
1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,19.85,916.0,0,952.8,19.08333333333333,1,1,0,2,0,1,Medium Risk
0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,1,3,78.9,299.75,0,315.6,74.9375,2,3,0,3,1,2,High Risk
1,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,2,20.65,702.05,0,640.15,22.646774193548385,1,3,1,2,0,1,Medium Risk
1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,2354.8,1,2367.4,61.968421052631584,4,2,0,2,0,1,Medium Risk
1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3473.4,1,3422.5,93.87567567567568,4,3,1,2,1,2,High Risk
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,19.65,19.65,1,3,0,3,0,1,Medium Risk
1,1,0,0,57,1,2,0,0,2,2,0,2,2,2,1,0,79.75,4438.2,0,4545.75,77.86315789473684,6,1,0,1,1,0,Low Risk
0,1,1,0,62,1,0,0,2,0,2,2,2,2,2,1,1,79.95,4819.75,0,4956.900000000001,77.73790322580645,6,1,0,1,1,0,Low Risk
1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.9,92.25,0,89.69999999999999,30.75,1,3,1,3,0,1,Medium Risk
0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1567.0,0,1422.0,21.76388888888889,1,1,0,1,0,1,Medium Risk
1,0,0,1,29,0,1,0,2,2,2,2,0,0,0,1,3,45.0,1242.45,0,1305.0,42.84310344827586,4,3,0,2,0,1,Medium Risk
1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,559.2,0,582.4,43.01538461538462,1,3,0,0,0,1,Medium Risk
1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,220.1,1,208.95,73.36666666666666,1,3,1,3,1,2,High Risk
0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2,51.1,531.15,0,562.1,48.28636363636363,2,3,1,3,0,1,Medium Risk
0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,1183.2,0,1116.15,56.34285714285714,5,1,0,0,0,1,Medium Risk
0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,465.85,0,469.3,24.51842105263158,2,3,0,0,0,1,Medium Risk
1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,6876.05,1,6807.599999999999,112.722131147541,7,1,0,1,1,0,Low Risk
0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,48.55,501.0,1,534.05,45.54545454545455,2,3,0,3,0,1,Medium Risk
1,0,1,1,35,1,2,1,0,2,2,2,2,2,0,1,2,109.95,3782.4,0,3848.25,108.06857142857145,7,3,1,2,1,0,Low Risk
1,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,3,20.8,460.2,0,520.0,18.408,1,3,0,2,0,1,Medium Risk
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,20.2,1,20.2,20.2,1,3,0,3,0,1,Medium Risk
0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1790.35,0,1715.2,26.72164179104477,2,1,0,1,0,1,Medium Risk
1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,733.35,1,753.35,38.59736842105264,2,3,1,0,0,1,Medium Risk
1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,1334.0,1,1394.4,23.821428571428573,2,2,1,1,0,1,Medium Risk
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,108.4,7767.25,0,7804.8,107.87847222222224,7,1,0,1,1,0,Low Risk
1,0,0,0,43,1,0,2,1,1,1,1,1,1,2,0,3,19.55,876.15,0,840.65,20.375581395348835,1,1,0,2,0,1,Medium Risk
0,0,1,1,55,1,2,1,2,2,0,0,0,0,0,1,2,85.1,4600.95,0,4680.5,83.65363636363637,4,3,1,1,1,0,Low Risk
1,0,1,1,2,1,2,0,2,0,0,0,0,0,0,0,3,56.7,113.55,1,113.4,56.775,3,3,0,3,0,1,Medium Risk
1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1793.25,0,1864.35,66.41666666666667,1,3,0,2,1,2,High Risk
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,886.7,0,911.95,68.20769230769231,1,3,0,0,1,2,High Risk
0,0,0,0,70,1,2,1,2,2,2,0,2,2,2,1,3,111.15,7737.55,0,7780.5,110.53642857142856,7,1,0,1,1,0,Low Risk
0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,1348.9,1,1483.3,96.35,6,2,0,0,1,2,High Risk
0,0,1,1,19,1,2,1,0,0,0,2,0,2,1,1,0,89.35,1686.85,0,1697.65,88.78157894736842,4,2,0,0,1,2,High Risk
0,0,0,0,20,1,2,1,2,0,0,0,2,0,0,1,0,89.1,1879.25,0,1782.0,93.9625,4,3,0,0,1,2,High Risk
1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,4013.8,0,3923.75,93.34418604651164,5,2,0,2,1,0,Low Risk
1,0,1,1,5,1,0,1,2,0,2,0,0,2,0,1,3,90.35,434.5,0,451.75,86.9,4,3,0,3,1,2,High Risk
0,1,1,0,70,1,2,1,0,2,0,2,2,2,1,1,0,105.55,7195.35,0,7388.5,102.79071428571427,6,2,0,1,1,0,Low Risk
0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,19.1,780.1,0,764.0,19.5025,1,1,0,2,0,1,Medium Risk
1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,107.6,0,122.4,17.933333333333334,1,1,0,3,0,1,Medium Risk
1,0,0,0,39,1,0,1,2,0,2,0,2,2,2,1,2,100.45,3801.7,0,3917.55,97.47948717948718,5,1,1,2,1,0,Low Risk
1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,2,74.95,308.7,1,299.8,77.175,2,3,1,3,1,2,High Risk
1,0,0,0,15,0,1,0,0,0,0,2,0,0,0,1,2,29.7,438.25,1,445.5,29.216666666666665,1,3,1,0,0,1,Medium Risk
1,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,50.35,50.35,1,50.35,50.35,3,3,1,3,0,1,Medium Risk
0,1,0,0,45,1,0,1,2,2,0,2,0,0,0,1,0,85.7,3778.1,0,3856.5,83.95777777777778,4,3,0,2,1,0,Low Risk
0,0,1,0,64,0,1,0,2,0,2,2,0,2,2,0,2,47.85,3147.5,1,3062.4,49.1796875,4,1,1,1,0,1,Medium Risk
0,1,1,0,57,1,2,1,0,2,2,0,0,2,0,0,1,94.0,5438.95,0,5358.0,95.42017543859647,5,3,0,1,1,0,Low Risk
1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,0,69.85,5102.35,0,5029.2,70.86597222222223,6,1,0,1,1,0,Low Risk
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,70.3,70.3,1,3,1,3,1,2,High Risk
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.85,1872.2,0,1861.2,26.00277777777778,2,1,0,1,0,1,Medium Risk
0,0,0,0,3,1,0,0,2,2,0,2,0,2,2,0,3,71.1,213.35,0,213.3,71.11666666666666,5,1,0,3,1,2,High Risk
1,1,0,0,55,1,2,1,2,0,0,0,2,2,0,1,2,98.8,5617.75,1,5434.0,102.14090909090908,5,3,1,1,1,0,Low Risk
0,0,1,0,59,1,2,1,0,0,2,2,2,0,0,0,2,93.35,5386.5,0,5507.65,91.29661016949152,5,3,1,1,1,0,Low Risk
0,0,0,0,18,1,2,1,0,0,0,2,2,2,0,1,0,99.85,1776.95,1,1797.3,98.71944444444443,5,3,0,0,1,2,High Risk
1,1,1,0,32,1,0,1,0,0,0,0,0,2,0,1,1,80.3,2483.05,1,2569.6,77.5953125,2,3,0,2,1,2,High Risk
0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,50.55,235.65,0,202.2,58.9125,2,3,0,3,0,1,Medium Risk
0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35,1,5309.7,79.15681818181818,3,3,0,1,1,0,Low Risk
1,0,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,81.3,2272.8,0,2195.1,84.17777777777779,3,3,1,2,1,2,High Risk
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.7,83.75,0,82.8,20.9375,1,3,0,3,0,1,Medium Risk
1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,4663.4,0,4743.0,77.72333333333333,6,3,0,1,1,0,Low Risk
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,201.7,0,152.4,25.2125,1,1,0,3,0,1,Medium Risk
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,125.0,0,156.8,15.625,1,1,0,3,0,1,Medium Risk
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,1,3,20.2,684.4,0,707.0,19.554285714285715,1,1,0,2,0,1,Medium Risk
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,86.8,620.35,1,607.6,88.62142857142858,3,3,1,3,1,2,High Risk
0,0,1,1,53,1,0,2,1,1,1,1,1,1,2,0,3,20.9,1146.05,0,1107.6999999999998,21.623584905660376,1,1,0,1,0,1,Medium Risk
0,1,0,0,18,1,2,1,0,2,0,2,2,2,0,1,1,103.6,1806.35,0,1864.8,100.35277777777776,6,3,0,0,1,2,High Risk
0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,603.0,0,582.0,40.2,2,1,0,0,0,1,Medium Risk
1,0,1,0,67,1,2,1,0,2,0,0,2,0,1,1,0,88.4,5798.3,0,5922.8,86.54179104477612,4,2,0,1,1,0,Low Risk
1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.2,519.15,1,505.2000000000001,86.52499999999999,3,3,1,3,1,2,High Risk
1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,497.6,0,478.2000000000001,82.93333333333334,2,3,1,3,1,2,High Risk
1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,1301.7,1,1287.0,100.13076923076925,5,3,0,0,1,2,High Risk
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,1129.75,1,1108.25,102.70454545454544,5,3,1,3,1,2,High Risk
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,0,19.3,19.3,1,3,0,3,0,1,Medium Risk
1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,266.95,0,278.75,53.39,3,3,0,3,0,1,Medium Risk
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,3,19.95,257.0,0,259.35,19.76923076923077,1,2,0,0,0,1,Medium Risk
0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,865.8,1,825.75,96.2,5,3,0,3,1,2,High Risk
